idProduct,idCategory,avg,low,trend,avg1,avg7,avg30
835195,1611,0.04,0.02,0.03,0.02,0.04,0.03
835196,1611,0.66,0.07,0.25,0.31,0.42,0.64
835197,1611,3.69,2.4,2.87,3.85,3.07,4.19
835198,1611,0.1,0.02,0.13,0.21,0.13,0.1
835199,1611,0.09,0.02,0.13,0.05,0.11,0.1
835200,1611,0.91,0.2,0.71,0.79,0.96,0.97
835201,1611,11.35,9.9,10.85,12.0,11.96,14.12
835202,1611,0.07,0.02,0.08,0.08,0.1,0.07
835203,1611,0.08,0.02,0.11,0.2,0.13,0.1
835204,1611,0.04,0.02,0.04,0.03,0.04,0.05
835205,1611,0.1,0.02,0.17,0.25,0.18,0.12
835206,1611,0.03,0.02,0.02,0.02,0.02,0.04
835207,1611,0.07,0.02,0.06,0.02,0.05,0.05
835208,1611,0.05,0.02,0.02,0.03,0.05,0.08
835209,1611,0.03,0.02,0.02,0.02,0.02,0.09
835210,1611,0.05,0.02,0.03,0.03,0.03,0.04
835211,1611,0.72,0.1,0.67,0.4,0.58,0.71
835212,1611,6.32,5.2,5.74,6.32,6.32,8.55
835213,1611,0.06,0.02,0.07,0.05,0.07,0.05
835214,1611,0.05,0.02,0.05,0.05,0.05,0.05
835215,1611,0.03,0.02,0.02,0.02,0.03,0.07
835216,1611,0.06,0.02,0.13,0.15,0.15,0.08
835217,1611,0.05,0.02,0.04,0.05,0.06,0.05
835219,1611,0.04,0.02,0.02,0.02,0.02,0.07
835222,1611,0.06,0.02,0.08,0.05,0.07,0.08
835223,1611,0.03,0.02,0.03,0.03,0.03,0.07
835224,1611,0.05,0.02,0.03,0.03,0.03,0.07
835225,1611,0.05,0.02,0.05,0.04,0.05,0.04
835226,1611,2.29,1.09,2.23,1.87,2.17,2.27
835227,1611,17.37,17.0,17.1,20.0,18.38,19.19
835228,1611,0.09,0.02,0.18,0.07,0.13,0.13
835229,1611,0.07,0.02,0.21,0.04,0.11,0.08
835230,1611,0.04,0.02,0.24,0.99,0.08,0.05
835231,1611,0.11,0.02,0.17,0.03,0.12,0.13
835232,1611,0.09,0.02,0.11,0.11,0.11,0.07
835233,1611,0.11,0.02,0.29,0.25,0.27,0.16
835234,1611,0.07,0.02,0.06,0.04,0.08,0.04
835235,1611,0.03,0.02,0.05,0.02,0.06,0.04
835236,1611,0.06,0.02,0.19,0.05,0.26,0.14
835237,1611,0.06,0.02,0.2,0.04,0.23,0.14
835238,1611,0.07,0.02,0.07,0.02,0.07,0.05
835239,1611,0.09,0.02,0.06,0.03,0.08,0.07
835240,1611,0.07,0.02,0.03,0.02,0.07,0.07
835241,1611,3.08,1.59,2.98,3.39,2.88,2.99
835242,1611,16.76,16.0,16.49,16.75,16.61,16.84
835243,1611,0.07,0.02,0.06,0.02,0.06,0.04
835244,1611,0.6,0.19,1.22,0.58,1.19,0.76
835245,1611,0.06,0.02,0.07,0.04,0.06,0.06
835246,1611,0.06,0.02,0.08,0.05,0.07,0.07
835247,1611,0.12,0.02,0.17,0.1,0.16,0.11
835248,1611,7.45,5.0,7.64,8.46,7.76,7.47
835249,1611,23.25,25.0,25.17,26.95,24.81,22.31
835250,1611,136.59,133.0,135.14,134.0,138.68,136.2
835251,1611,4.53,2.99,4.08,4.23,4.02,4.4
835252,1611,33.81,29.99,28.26,30.0,28.96,37.78
835253,1611,205.0,289.99,209.06,180.0,247.06,237.88
835254,1611,0.11,0.02,0.21,0.35,0.18,0.09
835255,1611,15.28,12.5,14.66,15.46,15.58,15.65
835256,1611,0.15,0.02,0.13,0.02,0.15,0.13
835257,1611,0.08,0.02,0.05,0.03,0.04,0.07
835258,1611,0.1,0.02,0.16,0.24,0.22,0.12
835259,1611,1.0,0.02,1.44,1.56,1.36,0.94
835260,1611,54.48,50.0,58.45,50.0,55.25,43.93
835261,1611,0.1,0.02,0.19,0.03,0.12,0.08
835262,1611,8.62,7.0,8.81,8.49,8.65,8.11
835263,1611,4.56,3.4,4.42,3.5,4.65,4.49
835264,1611,15.11,13.5,14.64,15.1,14.34,15.92
835265,1611,98.14,70.0,97.63,130.0,108.81,119.11
835266,1611,0.05,0.02,0.09,0.5,0.06,0.05
835267,1611,2.88,2.5,2.19,2.5,2.75,3.41
835268,1611,2.93,2.0,2.83,2.75,2.76,2.87
835269,1611,18.22,13.5,17.57,13.0,17.52,17.73
835270,1611,,125.0,145.1,129.0,159.0,153.08
835271,1611,0.11,0.02,0.12,0.21,0.16,0.11
835272,1611,8.31,6.0,8.37,5.75,9.13,7.95
835273,1611,,84.99,70.13,79.99,86.88,96.66
835274,1611,0.06,0.02,0.09,0.14,0.08,0.05
835275,1611,5.44,4.6,5.73,7.49,6.1,5.77
835276,1611,0.07,0.02,0.03,0.02,0.09,0.09
835277,1611,0.04,0.02,0.02,0.02,0.02,0.1
835278,1611,0.07,0.02,0.06,0.16,0.1,0.1
835279,1611,0.13,0.02,0.16,0.05,0.13,0.13
835280,1611,0.04,0.02,0.07,0.02,0.07,0.05
835281,1611,11.67,9.99,11.7,11.25,11.95,11.81
835282,1611,21.52,20.0,22.82,25.5,22.33,25.66
835283,1611,76.0,80.0,55.9,80.0,90.87,113.38
835284,1611,9.57,6.4,10.14,9.98,10.39,9.81
835285,1611,16.55,14.9,14.22,15.0,16.36,19.75
835286,1611,3.65,5.0,3.16,4.25,3.28,3.13
835287,1611,3.75,2.9,4.26,3.75,3.83,2.69
835288,1611,0.49,0.45,0.33,0.45,0.53,0.95
835289,1611,0.38,0.15,0.29,0.99,0.33,0.5
835290,1611,5.22,3.2,5.45,3.35,4.31,3.22
835291,1611,0.59,0.1,0.52,0.75,0.45,0.84
835292,1611,1.7,1.9,1.81,1.7,2.68,2.99
835293,1611,1.45,0.8,0.92,1.14,1.37,1.53
835294,1611,0.57,0.45,0.58,0.7,0.93,1.1
835295,1611,0.25,0.2,0.02,0.2,0.34,1.07
835296,1611,0.55,0.1,0.4,0.75,0.51,0.93
835297,1611,1.81,1.0,1.49,1.0,1.71,2.02
835298,1611,1.29,0.45,1.28,1.29,1.18,1.1
835299,1611,,0.15,0.13,0.4,0.5,0.77
835300,1611,0.77,0.7,0.27,0.5,0.82,1.96
835302,1611,0.33,0.05,0.28,0.6,0.41,0.54
835303,1611,,0.05,0.03,0.19,0.34,0.58
835304,1611,0.4,0.1,0.02,0.4,0.31,0.74
835305,1611,0.14,0.1,0.1,0.25,0.27,0.34
835306,1611,1.51,0.49,1.11,1.9,1.64,1.26
835307,1611,0.35,0.05,0.35,0.4,0.38,0.38
835308,1611,1.85,0.95,1.93,1.69,2.69,2.68
835309,1611,0.39,0.1,0.53,0.75,0.85,0.82
835310,1611,0.91,0.4,0.53,0.75,0.87,1.29
835311,1611,0.1,0.05,0.03,0.13,0.22,0.24
835312,1611,0.3,0.15,0.02,0.3,0.37,0.8
835313,1611,0.2,0.05,0.07,0.2,0.56,0.81
835314,1611,2.02,1.4,2.1,2.0,2.02,2.06
835315,1611,1.87,0.95,1.83,1.98,2.07,2.13
835316,1611,3.57,3.25,3.65,3.0,3.51,3.81
835317,1611,0.75,0.1,0.69,0.75,0.98,0.98
835318,1611,0.4,0.25,0.42,0.5,0.5,0.46
835319,1611,0.48,0.05,0.29,0.4,0.34,0.49
835320,1611,0.95,0.05,0.17,0.02,0.55,0.53
835321,1611,1.66,0.85,1.65,1.91,1.85,1.83
835322,1611,0.59,0.35,0.28,0.6,0.86,1.44
835323,1611,0.38,0.1,0.2,0.95,0.24,0.44
835324,1611,,0.05,0.05,0.25,0.66,0.7
835325,1611,0.39,0.15,0.35,0.39,0.4,0.4
835326,1611,0.45,0.1,0.22,0.5,0.73,0.77
835327,1611,1.12,0.35,1.15,1.25,1.19,0.96
835328,1611,,0.05,0.33,0.3,0.42,0.42
835329,1611,0.05,0.05,0.03,0.05,0.26,0.26
835330,1611,0.88,0.45,0.61,1.0,0.81,0.98
835331,1611,0.26,0.05,0.51,1.0,0.48,0.58
835332,1611,0.99,0.75,0.71,1.0,1.29,1.89
835333,1611,2.37,1.5,1.97,1.99,2.27,3.06
835334,1611,6.12,5.0,5.69,6.17,5.84,4.04
835335,1611,0.46,0.14,0.42,0.2,0.4,0.41
835336,1611,1.42,1.0,0.41,2.0,1.5,2.02
835337,1611,0.38,0.05,0.15,0.1,0.22,0.4
835338,1611,0.22,0.02,0.12,0.1,0.2,0.23
835339,1611,0.93,0.14,1.37,1.5,1.52,1.04
835340,1611,0.61,0.16,0.81,1.0,0.78,0.61
835341,1611,0.65,0.1,0.59,0.42,0.64,0.64
835342,1611,1.8,0.8,1.54,2.49,1.92,1.91
835482,1611,3.26,2.99,3.03,4.1,3.3,4.2
835483,1611,9.29,8.0,9.38,9.0,9.27,9.27
835484,1611,,45.0,,,,
835485,1611,3.0,1.99,1.42,2.5,3.12,5.12
835486,1611,9.33,7.5,9.0,9.0,9.33,9.33
835487,1611,70.0,99.0,60.0,60.0,70.0,70.0
835488,1611,6.24,5.5,5.81,5.99,6.22,6.72
835489,1611,9.66,9.4,9.78,9.5,9.67,9.67
835490,1611,60.0,99.0,60.0,60.0,60.0,60.0
835491,1611,4.48,2.0,2.68,2.0,4.28,5.08
835492,1611,7.99,4.5,7.99,7.99,7.99,7.99
835493,1611,66.67,50.0,80.0,80.0,66.67,66.67
835494,1611,7.25,7.0,8.16,7.66,7.61,6.41
835495,1611,11.05,9.5,11.07,9.5,10.49,10.49
835496,1611,55.0,45.0,55.0,55.0,55.0,55.0
835497,1611,5.28,3.99,4.82,4.48,5.85,6.94
835498,1611,9.59,8.99,9.58,9.0,10.26,10.21
835499,1611,60.0,100.0,60.0,60.0,80.0,80.0
835500,1612,50.0,39.99,50.0,,,
835501,1612,,35.0,25.0,,,
835502,1612,300.0,550.0,300.0,,,
837381,1611,10.5,10.5,10.03,10.0,10.71,10.98
837384,1611,24.0,20.0,23.48,24.0,24.3,24.3
837385,1611,160.0,175.0,135.33,160.0,187.5,187.5
837866,1615,35.0,15.0,35.0,,,
842034,1612,,,,,,
844117,1613,71.1,70.0,72.33,,,
844121,1613,864.0,720.0,864.0,,,
844124,1612,2.29,1.99,3.26,,,
844192,1611,0.03,0.02,0.02,0.02,0.03,0.04
844193,1611,0.06,0.02,0.05,0.02,0.05,0.05
844194,1611,0.04,0.02,0.03,0.02,0.03,0.04
844195,1611,0.03,0.02,0.02,0.02,0.02,0.03
844196,1611,0.06,0.02,0.06,0.02,0.07,0.06
844197,1611,0.04,0.02,0.04,0.02,0.05,0.04
844198,1611,0.15,0.02,0.19,0.25,0.17,0.14
844199,1611,0.7,0.15,0.48,0.71,0.55,0.71
844200,1611,4.39,1.0,2.81,3.95,3.32,4.17
844201,1611,9.98,5.0,6.81,7.71,10.42,16.39
844202,1611,0.13,0.02,0.12,0.12,0.11,0.11
844203,1611,0.1,0.02,0.09,0.06,0.09,0.11
844204,1611,0.03,0.02,0.04,0.02,0.04,0.05
844205,1611,0.05,0.02,0.07,0.04,0.07,0.04
844206,1611,0.04,0.02,0.04,0.02,0.05,0.06
844207,1611,0.1,0.02,0.09,0.02,0.1,0.1
844208,1611,0.07,0.02,0.09,0.04,0.09,0.07
844209,1611,1.1,0.1,1.43,3.03,1.71,1.19
844210,1611,0.12,0.02,0.1,0.02,0.09,0.12
844211,1611,0.05,0.02,0.06,0.03,0.07,0.06
844212,1611,3.21,1.89,2.78,2.0,3.06,3.17
844213,1611,1.06,0.3,0.75,0.35,0.92,1.08
844214,1611,0.05,0.02,0.04,0.02,0.05,0.06
844215,1611,0.05,0.02,0.06,0.03,0.03,0.07
844216,1611,0.04,0.02,0.04,0.02,0.05,0.05
844217,1611,0.04,0.02,0.04,0.03,0.04,0.04
844218,1611,0.06,0.02,0.09,0.04,0.13,0.06
844219,1611,0.03,0.02,0.05,0.04,0.04,0.05
844220,1611,0.05,0.02,0.05,0.02,0.03,0.06
844221,1611,0.05,0.02,0.07,0.05,0.06,0.05
844222,1611,0.06,0.02,0.09,0.04,0.11,0.06
844223,1611,0.12,0.02,0.15,0.1,0.12,0.13
844224,1611,0.09,0.02,0.09,0.09,0.09,0.11
844225,1611,0.11,0.02,0.09,0.1,0.11,0.11
844226,1611,0.13,0.02,0.22,0.77,0.24,0.15
844227,1611,0.09,0.02,0.1,0.11,0.09,0.09
844228,1611,0.04,0.02,0.05,0.04,0.04,0.04
844229,1611,0.03,0.02,0.04,0.04,0.04,0.03
844230,1611,0.09,0.02,0.15,0.02,0.13,0.1
844231,1611,0.06,0.02,0.08,0.02,0.06,0.06
844232,1611,0.03,0.02,0.03,0.02,0.04,0.05
844233,1611,0.05,0.02,0.05,0.05,0.04,0.04
844234,1611,0.06,0.02,0.06,0.05,0.04,0.05
844235,1611,0.03,0.02,0.05,0.02,0.04,0.04
844236,1611,0.05,0.02,0.04,0.03,0.03,0.06
844237,1611,0.09,0.02,0.08,0.07,0.09,0.1
844238,1611,0.04,0.02,0.07,0.03,0.06,0.04
844239,1611,0.09,0.02,0.17,0.02,0.15,0.11
844240,1611,0.06,0.02,0.1,0.03,0.11,0.05
844241,1611,0.13,0.02,0.09,0.11,0.09,0.1
844242,1611,1.08,0.45,0.74,0.88,0.83,1.07
844243,1611,0.08,0.02,0.09,0.1,0.11,0.09
844244,1611,0.11,0.02,0.08,0.04,0.06,0.09
844245,1611,0.12,0.02,0.09,0.1,0.09,0.11
844246,1611,0.11,0.02,0.11,0.09,0.1,0.11
844247,1611,0.08,0.02,0.13,0.1,0.13,0.1
844248,1611,0.87,0.2,0.76,0.96,0.87,0.92
844249,1611,2.18,0.5,1.23,2.67,1.59,1.73
844250,1611,2.5,1.5,2.28,2.74,2.38,2.46
844251,1611,0.07,0.02,0.07,0.05,0.05,0.09
844252,1611,0.1,0.02,0.07,0.1,0.06,0.1
844253,1611,0.07,0.02,0.16,0.04,0.1,0.07
844254,1611,0.06,0.02,0.08,0.05,0.1,0.05
844255,1611,0.05,0.02,0.05,0.04,0.06,0.04
844256,1611,0.62,0.25,0.56,0.49,0.55,0.61
844257,1611,0.08,0.02,0.13,0.25,0.11,0.11
844258,1611,0.08,0.02,0.06,0.04,0.03,0.07
844259,1611,0.07,0.02,0.08,0.02,0.08,0.05
844260,1611,,,,,,
844261,1611,,,,,,
844262,1611,4.17,2.9,2.87,4.0,4.83,4.83
844263,1611,,,,,,
844264,1611,,,,,,
844265,1611,,,,,,
844266,1611,,12.5,,,,
844267,1611,,300.0,,,,
844268,1611,,,,,,
844974,1611,9.3,12.0,14.87,15.0,9.04,9.04
844976,1611,12.5,9.0,12.94,10.0,10.0,10.0
844980,1612,,29.99,,,,
844981,1611,16.72,9.99,12.09,10.0,16.93,17.43
844982,1611,2.22,1.7,1.91,1.99,2.21,2.97
844983,1611,1.31,0.8,0.78,1.2,1.1,1.8
845053,1613,70.69,54.99,60.73,,,
845054,1613,,750.0,,,,
845056,1612,2.39,1.07,1.74,,,
845345,1611,,,,,,
845346,1611,,1.5,,,,
845347,1611,5.0,4.0,5.0,5.0,5.0,5.0
845348,1611,,3.0,,,,
845349,1611,,2.99,,,,
845350,1611,,0.8,,,,
845351,1611,,5.0,,,,
845352,1611,,2.0,,,,
845353,1611,3.5,2.99,3.5,3.5,3.5,3.5
845354,1611,,1.0,,,,
845355,1611,,0.9,,,,
845356,1611,,2.0,,,,
845357,1611,,4.0,,,,
845358,1612,,,,,,
845361,1611,4.21,2.99,3.48,4.0,4.04,4.04
845362,1611,1.99,1.75,1.7,1.7,1.8,1.8
845364,1611,12.66,7.0,10.71,5.0,12.17,12.74
845367,1611,10.89,6.4,8.98,9.75,11.2,11.2
845369,1611,5.38,5.39,5.3,4.0,5.08,5.08
845372,1611,6.3,4.5,5.47,4.5,5.85,5.85
845374,1611,2.61,2.0,1.21,1.0,2.5,2.5
845375,1611,10.18,5.49,5.48,6.0,10.18,10.18
845377,1611,9.99,10.99,8.61,10.0,10.46,10.46
845379,1611,6.5,4.0,7.55,5.0,6.46,6.46
845385,1612,,2.0,,,,
845573,1611,5.79,2.99,4.24,4.75,5.59,6.63
845574,1611,242.5,292.0,257.15,255.0,234.5,223.22
845575,1611,4.16,3.75,4.03,6.64,4.23,4.8
845576,1611,8.89,4.99,3.75,3.95,5.96,12.76
845577,1611,3.15,2.29,3.18,3.0,3.14,3.65
845578,1611,11.41,7.45,9.46,9.94,11.68,11.81
845579,1611,5.65,3.3,3.51,3.48,5.17,8.18
845580,1611,7.47,4.99,5.64,6.0,6.85,8.73
845581,1611,5.56,3.5,3.8,3.98,4.16,6.63
845582,1611,5.5,4.0,4.76,5.0,5.42,6.29
845583,1611,0.05,0.02,0.06,0.02,0.07,0.06
845584,1611,0.03,0.02,0.06,0.05,0.04,0.05
845585,1611,10.48,5.99,8.96,17.75,10.56,11.67
845587,1611,12.54,8.99,9.15,13.95,10.82,15.59
847052,1611,0.04,0.02,0.04,0.02,0.04,0.04
847053,1611,31.53,29.99,37.48,38.95,34.36,25.03
847054,1611,5.11,2.99,3.42,3.33,4.12,6.2
847055,1611,,49.99,,,,
847056,1611,6.0,7.4,9.9,8.91,9.31,8.41
847057,1611,21.97,20.0,23.27,24.98,21.47,21.2
847058,1611,8.65,5.0,8.04,17.98,8.43,10.99
847059,1611,63.18,65.0,63.18,63.18,81.59,81.59
847060,1611,7.91,4.75,6.42,5.99,7.05,9.7
847061,1611,133.75,249.95,146.59,180.0,136.0,138.64
847062,1611,7.97,6.49,5.16,7.0,7.3,10.75
847063,1611,108.17,100.0,81.27,85.0,108.17,108.17
847064,1611,3.64,2.99,2.74,3.45,3.35,4.69
847065,1611,3.96,2.7,2.39,4.0,3.28,4.83
847066,1611,46.74,38.0,46.01,57.99,47.22,46.67
847067,1611,6.1,3.5,6.04,5.6,6.1,6.1
847068,1611,0.46,0.14,0.24,0.3,0.39,0.41
847663,1611,2.54,1.64,2.42,3.4,2.57,2.54
847666,1611,0.42,0.05,0.4,0.32,0.31,0.4
847669,1611,1.62,0.9,1.28,1.45,1.63,1.71
847672,1611,9.64,9.0,11.43,9.95,8.52,6.71
847675,1611,3.04,1.5,2.67,2.87,3.08,3.21
847676,1611,8.23,7.5,7.86,7.95,8.05,6.7
847678,1611,0.68,0.19,0.65,1.13,0.55,0.88
847679,1611,5.81,3.5,4.64,5.0,5.79,6.9
847682,1611,3.67,4.0,5.75,5.27,4.72,3.67
847685,1611,10.59,9.0,10.36,10.28,10.54,10.5
847688,1611,1.51,1.1,0.79,1.36,1.76,2.5
847690,1611,1.26,0.5,0.59,0.45,1.15,1.65
847693,1611,1.77,0.9,0.92,1.95,1.97,3.53
847695,1611,8.39,10.0,8.01,14.99,8.18,4.47
847698,1611,1.34,1.0,0.89,1.24,1.35,1.96
847700,1611,4.49,2.8,4.32,5.08,4.58,5.33
847701,1611,1.27,0.99,0.85,1.0,1.2,1.29
847702,1611,4.31,1.45,4.42,5.0,4.72,4.81
847705,1611,3.13,1.99,3.37,2.99,3.23,2.99
847707,1611,1.64,1.2,1.2,1.39,1.64,2.01
847710,1611,1.41,0.99,1.63,2.5,1.5,1.51
847716,1611,2.44,1.15,1.99,2.5,3.22,3.96
847717,1611,10.3,10.0,13.62,10.0,12.05,4.15
847718,1611,7.6,7.3,8.29,7.82,7.81,6.53
847719,1611,3.47,2.0,3.0,3.0,3.66,3.81
847720,1611,0.96,0.74,0.98,1.59,0.86,1.15
847721,1611,4.34,2.99,4.14,3.59,4.37,4.25
847722,1611,4.98,3.6,5.17,4.95,5.02,5.02
847723,1611,1.59,0.84,1.19,1.95,1.68,2.34
847724,1611,2.24,1.5,2.11,2.45,2.17,2.25
847725,1611,2.72,2.95,2.49,2.37,2.68,2.83
847726,1611,0.93,0.49,0.78,0.95,0.93,1.14
847727,1611,1.73,0.91,1.3,2.5,1.74,2.06
847728,1611,1.45,0.74,1.07,1.15,1.45,2.17
847729,1611,11.42,10.0,14.11,9.95,11.5,5.48
847730,1611,3.76,2.0,3.23,2.67,3.83,4.67
847731,1611,3.35,2.44,2.44,3.0,3.41,4.65
847732,1611,7.55,9.8,9.83,14.95,8.22,6.74
847733,1611,2.06,1.45,2.07,1.89,2.07,2.32
847734,1611,4.7,2.8,3.11,3.45,4.56,6.28
847735,1611,1.94,0.65,1.24,1.74,2.62,3.21
847736,1611,6.0,4.0,6.14,7.63,6.21,5.03
847737,1611,2.08,1.3,1.87,2.37,2.1,2.36
847738,1611,7.76,5.99,7.82,7.7,6.53,7.17
847739,1611,3.82,2.5,3.81,4.85,3.99,3.55
847740,1611,24.28,23.0,24.96,23.73,24.61,24.42
847741,1611,0.67,0.37,0.57,0.59,0.59,0.7
847742,1611,2.28,0.9,1.61,1.73,1.89,2.33
847743,1611,1.02,0.3,0.72,0.67,0.69,1.16
848309,1611,15.11,8.0,3.95,9.09,15.11,15.11
848310,1611,20.0,8.0,6.11,7.99,13.85,13.85
848311,1611,14.48,8.0,11.49,11.5,13.9,13.9
848312,1611,17.7,11.99,14.76,16.95,16.46,17.29
848313,1611,12.72,9.49,8.99,9.99,11.37,11.37
848314,1611,24.2,7.0,6.02,9.89,12.81,12.81
848315,1611,8.54,10.0,5.37,6.45,6.86,7.4
848316,1611,3.03,2.5,1.96,3.74,2.86,3.02
848317,1611,1.55,0.1,0.02,1.19,0.73,1.66
848318,1611,1.43,0.89,0.32,1.2,1.13,1.4
848319,1611,2.17,0.69,0.46,1.1,1.23,2.0
848320,1611,2.2,0.49,0.68,0.8,1.08,2.04
848321,1611,6.09,10.0,8.8,8.11,8.54,6.3
848322,1611,9.03,13.0,10.91,13.0,10.83,9.73
848323,1611,3.98,3.5,4.26,4.37,4.75,4.77
848324,1611,2.5,1.78,2.5,2.5,2.5,2.5
848325,1611,4.0,1.95,1.07,1.42,2.54,2.54
848326,1611,4.5,4.0,4.5,4.5,4.5,4.5
848327,1611,3.69,1.49,2.28,1.5,3.33,3.33
848328,1612,2.0,5.0,2.0,,,
848329,1612,,,,,,
848330,1612,,14.9,,,,
849809,1612,,,,,,
849810,1612,,,,,,
849813,1611,,,,,,
849817,1611,,,,,,
849818,1611,,,,,,
849819,1611,,,,,,
850411,1611,0.03,0.02,0.04,0.04,0.04,0.03
850412,1611,0.03,0.02,0.05,0.03,0.05,0.04
850413,1611,0.06,0.02,0.04,0.05,0.03,0.04
850414,1611,0.05,0.02,0.08,0.05,0.12,0.06
850416,1611,0.03,0.02,0.05,0.07,0.05,0.04
850417,1611,0.03,0.02,0.04,0.07,0.05,0.03
850418,1611,0.05,0.02,0.06,0.05,0.05,0.05
850419,1611,0.03,0.02,0.03,0.02,0.03,0.03
850420,1611,0.03,0.02,0.03,0.02,0.03,0.04
850421,1611,0.17,0.02,0.13,0.16,0.14,0.16
850422,1611,0.03,0.02,0.05,0.05,0.05,0.03
850423,1611,0.07,0.02,0.08,0.12,0.08,0.07
850424,1611,0.17,0.02,0.13,0.12,0.13,0.16
850425,1611,0.03,0.02,0.04,0.02,0.05,0.04
850426,1611,1.0,0.15,0.02,0.75,0.68,0.93
850427,1611,8.95,2.7,2.7,3.4,4.35,4.71
850428,1611,0.06,0.02,0.06,0.04,0.05,0.05
850429,1611,0.05,0.02,0.06,0.04,0.07,0.04
850430,1611,0.05,0.02,0.11,0.3,0.11,0.06
850431,1611,0.08,0.02,0.08,0.05,0.08,0.08
850432,1611,0.05,0.02,0.06,0.02,0.07,0.04
850433,1611,0.05,0.02,0.06,0.05,0.07,0.05
850437,1611,0.29,0.02,0.02,0.25,0.16,0.21
850439,1611,0.17,0.02,0.16,0.15,0.16,0.16
850440,1611,0.07,0.02,0.08,0.05,0.07,0.07
850441,1611,0.03,0.02,0.06,0.07,0.06,0.04
850442,1611,0.04,0.02,0.04,0.05,0.05,0.04
850443,1611,0.05,0.02,0.05,0.03,0.06,0.04
850444,1611,0.06,0.02,0.06,0.07,0.06,0.06
850445,1611,0.04,0.02,0.05,0.03,0.06,0.05
850446,1611,0.2,0.02,0.02,0.06,0.13,0.16
850447,1611,0.04,0.02,0.05,0.11,0.06,0.05
850448,1611,0.19,0.02,0.02,0.11,0.13,0.15
850449,1611,0.08,0.02,0.07,0.05,0.07,0.07
850450,1611,0.04,0.02,0.04,0.02,0.04,0.04
850451,1611,0.03,0.02,0.02,0.02,0.03,0.03
850452,1611,0.06,0.02,0.08,0.09,0.09,0.06
850453,1611,0.11,0.02,0.11,0.28,0.13,0.12
850454,1611,0.91,0.2,0.02,0.62,0.67,0.91
850455,1611,19.99,6.0,8.14,7.73,12.94,12.94
850456,1611,0.32,0.02,0.02,0.18,0.19,0.18
850457,1611,3.09,0.49,0.02,1.43,1.31,1.81
850458,1611,22.5,20.0,20.69,20.47,21.79,22.41
850459,1611,0.06,0.02,0.06,0.05,0.06,0.06
850460,1611,0.15,0.02,0.13,0.16,0.16,0.16
850461,1611,0.09,0.02,0.07,0.04,0.08,0.06
850462,1611,7.14,4.96,1.96,5.62,5.95,7.3
850463,1611,3.48,1.7,0.97,2.35,2.51,3.13
850464,1611,0.06,0.02,0.06,0.05,0.07,0.06
850465,1611,1.02,0.45,0.02,0.79,0.84,1.0
850466,1611,0.09,0.02,0.04,0.05,0.04,0.06
850467,1611,16.89,5.0,4.71,5.9,7.31,8.11
850468,1611,0.32,0.02,0.02,0.19,0.18,0.19
850469,1611,0.05,0.02,0.04,0.02,0.07,0.06
850470,1611,7.04,4.75,4.46,6.73,6.28,7.23
850471,1611,1.62,0.79,0.02,1.06,1.27,1.62
850472,1611,14.96,11.5,9.83,12.32,13.79,14.71
850473,1611,1.75,0.9,0.39,1.23,1.42,1.71
850474,1611,9.45,8.0,9.11,8.27,9.49,9.46
850476,1611,0.04,0.02,0.09,0.06,0.1,0.06
850478,1611,0.05,0.02,0.06,0.02,0.07,0.05
850479,1611,0.05,0.02,0.05,0.02,0.06,0.05
850480,1611,0.23,0.02,0.02,0.09,0.11,0.16
850481,1611,0.06,0.02,0.07,0.03,0.07,0.06
850482,1611,23.98,32.0,33.39,34.89,29.2,24.59
850489,1611,30.0,,25.0,25.0,30.0,30.0
850490,1615,53.33,,60.0,,,
850744,1612,,3.95,,,,
851819,1611,0.06,0.02,0.06,0.09,0.06,0.05
851820,1611,0.15,0.02,0.16,0.13,0.17,0.16
851822,1611,0.06,0.02,0.08,0.04,0.09,0.07
851823,1611,4.65,7.0,5.55,8.71,6.37,4.96
851825,1611,28.63,25.95,25.54,26.5,28.43,28.89
851826,1611,0.29,0.02,0.02,0.08,0.14,0.2
851827,1611,0.05,0.02,0.05,0.05,0.05,0.04
851828,1611,0.07,0.02,0.05,0.04,0.07,0.07
851829,1611,0.07,0.02,0.09,0.16,0.14,0.1
851830,1611,0.07,0.02,0.05,0.05,0.09,0.06
851832,1611,0.27,0.02,0.02,0.23,0.15,0.17
851833,1611,0.06,0.02,0.07,0.12,0.08,0.07
851834,1611,0.05,0.02,0.07,0.12,0.08,0.06
851836,1611,0.06,0.02,0.07,0.05,0.08,0.07
851837,1611,0.03,0.02,0.06,0.02,0.06,0.05
851838,1611,0.07,0.02,0.08,0.04,0.1,0.08
851840,1611,2.21,4.4,1.63,4.12,2.81,2.2
851841,1611,13.8,13.0,13.28,13.37,13.6,13.82
851843,1611,0.29,0.02,0.02,0.14,0.14,0.18
851844,1611,0.2,0.02,0.02,0.06,0.14,0.15
851845,1611,0.21,0.02,0.02,0.13,0.14,0.16
851846,1611,0.06,0.02,0.06,0.09,0.07,0.06
851847,1611,0.1,0.02,0.1,0.14,0.1,0.08
851848,1611,0.07,0.02,0.09,0.07,0.13,0.1
851849,1611,4.75,1.8,0.07,2.28,2.37,2.62
851850,1611,17.0,14.99,14.56,17.5,16.3,17.09
851851,1611,0.2,0.02,0.02,0.13,0.15,0.16
851852,1611,0.05,0.02,0.12,0.02,0.09,0.06
